text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
PEARLPOLY : MAKING OF A NICE PATTERN.. AND CONVERGENCE IN AVERAGES ,614,"[{""start"": 0, ""end"": 9, ""text"": ""PEARLPOLY"", ""labels"": [""symbol""]}]",1,617,2022-09-10T18:51:21.904233Z,2022-09-10T18:51:21.904316Z,2.756
RSI BREAKOUT... CAN TARGET 37+ TO 44+ IN SHORT TERM ,613,"[{""start"": 27, ""end"": 29, ""text"": ""37"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 36, ""text"": ""44"", ""labels"": [""exit""]}]",1,616,2022-09-10T18:51:18.653243Z,2022-09-10T18:51:18.653290Z,8.951
PEARLPOLY CAN BE ANOTHER AMDIND... DON'T MISS DELIVERY BUY ,612,"[{""start"": 0, ""end"": 9, ""text"": ""PEARLPOLY"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 31, ""text"": ""AMDIND"", ""labels"": [""symbol""]}]",1,615,2022-09-10T18:51:09.169749Z,2022-09-10T18:51:09.169881Z,5.569
 ,609,,1,612,2022-09-10T18:50:55.904652Z,2022-09-10T18:50:55.904702Z,1.265
MENONBE : FLAG .. CONFIRMATION ABOVE 91 ARROW SHOWN ,604,"[{""start"": 0, ""end"": 7, ""text"": ""MENONBE"", ""labels"": [""symbol""]}, {""start"": 37, ""end"": 39, ""text"": ""91"", ""labels"": [""enter""]}]",1,607,2022-09-10T18:50:31.780742Z,2022-09-10T18:50:31.780795Z,4.679
 ,601,,1,604,2022-09-10T18:50:17.315900Z,2022-09-10T18:50:17.315967Z,2.47
RBI POLICY UPDATE                                                                                                                                                                                                                        RBI HIKES REPO RATE BY 50 BPS FROM 4.90 % TO 5.40% ,598,,1,601,2022-09-10T18:47:20.377153Z,2022-09-10T18:47:20.377218Z,2.819
https://www.moneycontrol.com/news/business/rbi-monetary-policy-live-updates-shaktikanta-das-to-deliver-mpc-statement-at-10-am-8956821.html ,597,,1,600,2022-09-10T18:47:17.090839Z,2022-09-10T18:47:17.090900Z,1.584
 ,596,,1,599,2022-09-10T18:47:15.037351Z,2022-09-10T18:47:15.037415Z,1.387
FUNDAMENTALS ARE AWESOME ,593,,1,596,2022-09-10T18:47:00.434936Z,2022-09-10T18:47:00.434999Z,1.879
DON'T MISS ALPA... ,590,"[{""start"": 11, ""end"": 15, ""text"": ""ALPA"", ""labels"": [""symbol""]}]",1,593,2022-09-10T18:46:43.864798Z,2022-09-10T18:46:43.864848Z,2.999
LAMBODHARA.. ABOVE 90.50 CAN GIVE A SUPER QUICK UPMOVE... ,587,"[{""start"": 0, ""end"": 10, ""text"": ""LAMBODHARA"", ""labels"": [""symbol""]}, {""start"": 19, ""end"": 24, ""text"": ""90.50"", ""labels"": [""enter""]}]",1,590,2022-09-10T18:46:29.592266Z,2022-09-10T18:46:29.592336Z,3.691
AUSOMENT...   FLAG PATTERN... DON'T MISS ,580,"[{""start"": 0, ""end"": 8, ""text"": ""AUSOMENT"", ""labels"": [""symbol""]}]",1,583,2022-09-10T18:45:50.859164Z,2022-09-10T18:45:50.859229Z,2.251
AUSOMENT.. A MOVE ABOVE 78.50 CAN GIVE A SUPER DUPER UPMOVE..... ,579,"[{""start"": 0, ""end"": 8, ""text"": ""AUSOMENT"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 29, ""text"": ""78.50"", ""labels"": [""enter""]}]",1,582,2022-09-10T18:45:48.110701Z,2022-09-10T18:45:48.110773Z,3.563
AUSOMENT.. KEEP IT ON RADAR AND KEEP THE LEVEL INTACT ,578,"[{""start"": 0, ""end"": 8, ""text"": ""AUSOMENT"", ""labels"": [""symbol""]}]",1,581,2022-09-10T18:45:44.054829Z,2022-09-10T18:45:44.054892Z,3.093
 ,575,,1,578,2022-09-10T18:45:33.551784Z,2022-09-10T18:45:33.551829Z,1.635
SMARTLINK.... LOOKS VERY PROMISING.. FUNDAMENTALLY ALSO ,572,"[{""start"": 0, ""end"": 9, ""text"": ""SMARTLINK"", ""labels"": [""symbol""]}]",1,575,2022-09-10T18:45:19.037904Z,2022-09-10T18:45:19.037955Z,2.559
SMARTLINK.. CAN HIT UPPER CIRCUIT.. WATCHOUT ,571,"[{""start"": 0, ""end"": 9, ""text"": ""SMARTLINK"", ""labels"": [""symbol""]}]",1,574,2022-09-10T18:45:15.921457Z,2022-09-10T18:45:15.921530Z,2.754
BSE SHOWING 132+ ... CAN QUICKLY UPMOVE UPTO 135+ ,570,"[{""start"": 0, ""end"": 3, ""text"": ""BSE"", ""labels"": [""symbol""]}, {""start"": 12, ""end"": 15, ""text"": ""132"", ""labels"": [""exit""]}, {""start"": 45, ""end"": 48, ""text"": ""135"", ""labels"": [""exit""]}]",1,573,2022-09-10T18:45:12.623451Z,2022-09-10T18:45:12.623549Z,14.464
HMVL ,567,"[{""start"": 0, ""end"": 4, ""text"": ""HMVL"", ""labels"": [""symbol""]}]",1,570,2022-09-10T18:44:45.124771Z,2022-09-10T18:44:45.124831Z,2.153
HMVL.. MAKING A NICE PATTERN...   GOOD FOR SHORT TERM DELIVERY ,566,"[{""start"": 0, ""end"": 4, ""text"": ""HMVL"", ""labels"": [""symbol""]}]",1,569,2022-09-10T18:44:42.499256Z,2022-09-10T18:44:42.499321Z,3.653
KEEP THE LEVEL OF 59.50 INTACT... FOR SUPER GAINS ,565,"[{""start"": 18, ""end"": 23, ""text"": ""59.50"", ""labels"": [""enter""]}]",1,568,2022-09-10T18:44:38.391334Z,2022-09-10T18:44:38.391380Z,5.383
HBSL —> ON A VERGE OF A BREAKOUT ,562,"[{""start"": 0, ""end"": 4, ""text"": ""HBSL"", ""labels"": [""symbol""]}]",1,565,2022-09-10T18:44:23.980791Z,2022-09-10T18:44:23.980860Z,2.897
WE MAY SEE GOOD UPMOVE LIKE ANIKINDS ,561,,1,564,2022-09-10T18:44:20.598104Z,2022-09-10T18:44:20.598149Z,0.885
"DEAR CLIENTS,  TOMORROW (09-08-2022, TUESDAY), MARKETS WILL REMAIN CLOSED ON ACCOUNT OF MUHHARAM ",560,,1,563,2022-09-10T18:44:19.242790Z,2022-09-10T18:44:19.242855Z,2.483
 ,556,,1,559,2022-09-10T18:43:45.759030Z,2022-09-10T18:43:45.759095Z,1.321
EYES ON LAMBODHARA  ABOVE 95 CAN GIVE A QUICK UPMOVE ,552,"[{""start"": 8, ""end"": 18, ""text"": ""LAMBODHARA"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 28, ""text"": ""95"", ""labels"": [""enter""]}]",1,555,2022-09-10T18:43:25.861214Z,2022-09-10T18:43:25.861263Z,2.72
DON'T MISS AGROPHOS.. LOOKS VERY PROMISING ,549,"[{""start"": 11, ""end"": 19, ""text"": ""AGROPHOS"", ""labels"": [""symbol""]}]",1,552,2022-09-10T18:43:05.203133Z,2022-09-10T18:43:05.203216Z,3.34
 ,546,,1,548,2022-09-10T18:42:43.671430Z,2022-09-10T18:42:43.671496Z,1.198
 ,544,,1,546,2022-09-10T18:42:20.341176Z,2022-09-10T18:42:20.341222Z,1.312
WATCHOUT...  CREST GAVE A FAST AND QUICK UPMOVE FROM 186.50 TO 194.90 ,539,"[{""start"": 13, ""end"": 18, ""text"": ""CREST"", ""labels"": [""symbol""]}, {""start"": 53, ""end"": 59, ""text"": ""186.50"", ""labels"": [""enter""]}, {""start"": 63, ""end"": 69, ""text"": ""194.90"", ""labels"": [""exit""]}]",1,541,2022-09-10T18:41:56.096926Z,2022-09-10T18:41:56.096976Z,5.094
FUNDAMENTALS ARE GOOD IN PCBL ,538,"[{""start"": 25, ""end"": 29, ""text"": ""PCBL"", ""labels"": [""symbol""]}]",1,540,2022-09-10T18:41:50.578764Z,2022-09-10T18:41:50.578810Z,2.985
 ,537,,1,539,2022-09-10T18:41:47.137834Z,2022-09-10T18:41:47.137880Z,1.233
DON'T MISS BANG ,534,"[{""start"": 11, ""end"": 15, ""text"": ""BANG"", ""labels"": [""symbol""]}]",1,536,2022-09-10T18:41:32.745091Z,2022-09-10T18:41:32.745140Z,2.988
FRIENDS..  KEEP ON RADAR  SUTLEJTEX  ABOVE 67.50 CAN GIVE A SUPER DUPER UPMOVE ,528,"[{""start"": 26, ""end"": 35, ""text"": ""SUTLEJTEX"", ""labels"": [""symbol""]}, {""start"": 43, ""end"": 48, ""text"": ""67.50"", ""labels"": [""enter""]}]",1,530,2022-09-10T18:40:58.687282Z,2022-09-10T18:40:58.687347Z,3.354
SUTLEJTEX .. WATCHOUT... ON A BEAUTIFUL TRENDLINE BREAKOUT..  VOLUMES ALSO ABOVE AVERAGE  RSI BREAKING OUT NICELY ,525,"[{""start"": 0, ""end"": 9, ""text"": ""SUTLEJTEX"", ""labels"": [""symbol""]}]",1,527,2022-09-10T18:40:41.969079Z,2022-09-10T18:40:41.969157Z,5.382
KREBSBIO.. IN MAKING OF A FLAG PATTERN... ,524,"[{""start"": 0, ""end"": 8, ""text"": ""KREBSBIO"", ""labels"": [""symbol""]}]",1,526,2022-09-10T18:40:36.112261Z,2022-09-10T18:40:36.112327Z,2.368
FRIENDS... INTRADAY WE MAY SEE 122+ IN KREBSBIO ,523,"[{""start"": 31, ""end"": 34, ""text"": ""122"", ""labels"": [""exit""]}, {""start"": 39, ""end"": 47, ""text"": ""KREBSBIO"", ""labels"": [""symbol""]}]",1,525,2022-09-10T18:40:33.295449Z,2022-09-10T18:40:33.295536Z,6.329
"FRIENDS...  KREBSBIO   OPEN, LOW AND PREVIOUS CLOSE ALMOST SAME  ITS A VERY BULLISH SIGN ",521,"[{""start"": 12, ""end"": 20, ""text"": ""KREBSBIO"", ""labels"": [""symbol""]}]",1,523,2022-09-10T18:40:12.530403Z,2022-09-10T18:40:18.053182Z,15.982
"Dear Clients,   Market Will Remain Closed On Monday (15-AUG-2022)  On occasion Of Independence Day. ",520,,1,522,2022-09-10T18:39:58.277420Z,2022-09-10T18:39:58.277493Z,2.603
 ,519,,1,521,2022-09-10T18:39:55.262652Z,2022-09-10T18:39:55.262714Z,0.692
STOCKS PURCHASED ON FRIDAY (12/08/2022) CANNOT BE SOLD TODAY (16/08/2022) DUE TO MULTIPLE SETTLEMENT ,518,,1,520,2022-09-10T18:39:54.139986Z,2022-09-10T18:39:54.140077Z,4.595
42 IS THE CONFIRMATION OF FLAG  ABOVE 42 QUICK UPMOVE SEEN ,516,"[{""start"": 0, ""end"": 2, ""text"": ""42"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 40, ""text"": ""42"", ""labels"": [""enter""]}]",1,518,2022-09-10T18:39:41.091113Z,2022-09-10T18:39:41.091156Z,6.588
OPEN - LOW IS SAME  VOLUMES ABOVE AVERAGE VOLUMES  RSI BREAKING NICELY UP ,515,,1,517,2022-09-10T18:39:33.996637Z,2022-09-10T18:39:33.996688Z,2.248
EXTREME SHORT TERM TARGET OF JAYNECOIND IS 35+ ,511,"[{""start"": 29, ""end"": 39, ""text"": ""JAYNECOIND"", ""labels"": [""symbol""]}, {""start"": 43, ""end"": 45, ""text"": ""35"", ""labels"": [""exit""]}]",1,513,2022-09-10T18:39:13.646329Z,2022-09-10T18:39:13.646397Z,5.286
FRIENDS.  EYES ON   GENCON...   ABOVE 32 CAN GIVE A QUICK UPMOVE ,506,"[{""start"": 20, ""end"": 26, ""text"": ""GENCON"", ""labels"": [""symbol""]}, {""start"": 38, ""end"": 40, ""text"": ""32"", ""labels"": [""enter""]}]",1,508,2022-09-10T18:38:45.185980Z,2022-09-10T18:38:45.186047Z,3.587
PONNIERODE : SUSTAINING ABOVE 260 LOOKS GOOD ,504,"[{""start"": 0, ""end"": 10, ""text"": ""PONNIERODE"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 33, ""text"": ""260"", ""labels"": [""enter""]}]",1,506,2022-09-10T18:38:35.712137Z,2022-09-10T18:38:35.712174Z,13.548
FRIENDS...  EYES ON KOTARISUG...  LOOKS GREAT FOR BTST.. DON'T MISS... ,502,"[{""start"": 20, ""end"": 29, ""text"": ""KOTARISUG"", ""labels"": [""symbol""]}]",1,504,2022-09-10T18:38:15.754576Z,2022-09-10T18:38:15.754625Z,2.662
DAILY CHART ,500,,1,502,2022-09-10T18:38:05.558573Z,2022-09-10T18:38:05.558620Z,1.704
SUPERB FUNDAMENTALS IN NAVA LTD ,498,"[{""start"": 23, ""end"": 27, ""text"": ""NAVA"", ""labels"": [""symbol""]}]",1,500,2022-09-10T18:37:58.966654Z,2022-09-10T18:37:58.966726Z,3.468
 ,496,,1,498,2022-09-10T18:37:47.716928Z,2022-09-10T18:37:47.716967Z,0.531
 ,495,,1,497,2022-09-10T18:37:46.755143Z,2022-09-10T18:37:46.755210Z,1.308
FRIENDS... KEEP AN EYE ON TERASOFT ,491,"[{""start"": 26, ""end"": 34, ""text"": ""TERASOFT"", ""labels"": [""symbol""]}]",1,493,2022-09-10T18:37:23.661964Z,2022-09-10T18:37:23.662012Z,3.056
ABOVE 42 CAN GIVE A QUICK UPMOVE ,490,"[{""start"": 6, ""end"": 8, ""text"": ""42"", ""labels"": [""enter""]}]",1,492,2022-09-10T18:37:20.187187Z,2022-09-10T18:37:20.187253Z,2.538
TERASOFT IS ON A SUPER DUPER REVERSAL   CONFIRMATION ABOVE 42 ,488,"[{""start"": 0, ""end"": 8, ""text"": ""TERASOFT"", ""labels"": [""symbol""]}, {""start"": 59, ""end"": 61, ""text"": ""42"", ""labels"": [""enter""]}]",1,490,2022-09-10T18:37:11.456434Z,2022-09-10T18:37:11.456481Z,3.945
TERASOFT.. TRYING TO BREAKOUT.. ,487,"[{""start"": 0, ""end"": 8, ""text"": ""TERASOFT"", ""labels"": [""symbol""]}]",1,489,2022-09-10T18:37:07.072870Z,2022-09-10T18:37:07.072909Z,2.206
DON'T MISS ,483,,1,485,2022-09-10T18:36:44.707856Z,2022-09-10T18:36:44.707899Z,1.755
TERASOFT.. DIDN'T GO ABOVE GIVEN LEVELS.. HENCE CALL STANDS CANCELLED AS OF NOW ,482,"[{""start"": 0, ""end"": 8, ""text"": ""TERASOFT"", ""labels"": [""symbol""]}]",1,484,2022-09-10T18:36:42.523318Z,2022-09-10T18:36:42.523385Z,3.977
DON'T MISS AMJLAND ,478,"[{""start"": 11, ""end"": 18, ""text"": ""AMJLAND"", ""labels"": [""symbol""]}]",1,480,2022-09-10T18:36:13.685344Z,2022-09-10T18:36:13.685392Z,2.289
INEOSSTYRO... MOVING UP  893 TO 908+ TODAY ONLY ,473,"[{""start"": 0, ""end"": 10, ""text"": ""INEOSSTYRO"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 28, ""text"": ""893"", ""labels"": [""enter""]}, {""start"": 32, ""end"": 35, ""text"": ""908"", ""labels"": [""exit""]}]",1,475,2022-09-10T18:35:44.295571Z,2022-09-10T18:35:44.295634Z,5.318
INEOSSTYRO : SUPER DUPER FUNDAMENTALS ,472,"[{""start"": 0, ""end"": 10, ""text"": ""INEOSSTYRO"", ""labels"": [""symbol""]}]",1,474,2022-09-10T18:35:38.475002Z,2022-09-10T18:35:38.475089Z,2.45
ARCHIDPLY : FLAG ,470,"[{""start"": 0, ""end"": 9, ""text"": ""ARCHIDPLY"", ""labels"": [""symbol""]}]",1,472,2022-09-10T18:35:30.267436Z,2022-09-10T18:35:30.267504Z,2.588
 ,468,,1,470,2022-09-10T18:35:22.569690Z,2022-09-10T18:35:22.569763Z,1.404
CEREBRAINT.. DON'T MISS ,465,"[{""start"": 0, ""end"": 10, ""text"": ""CEREBRAINT"", ""labels"": [""symbol""]}]",1,467,2022-09-10T18:35:06.275508Z,2022-09-10T18:35:06.275554Z,2.546
A MOVE ABOVE 52.50 CAN GIVE A CONFIRMATION... WATCHOUT ,464,"[{""start"": 13, ""end"": 18, ""text"": ""52.50"", ""labels"": [""enter""]}]",1,466,2022-09-10T18:35:03.279484Z,2022-09-10T18:35:03.279539Z,3.054
FLAG CONFIRMATIONS ARE VERY IMP...   HERE THE LEVEL OF CONFIRMATION IS ABOVE 52.50 ,463,"[{""start"": 77, ""end"": 82, ""text"": ""52.50"", ""labels"": [""enter""]}]",1,465,2022-09-10T18:34:59.768363Z,2022-09-10T18:34:59.768404Z,5.788
CEREBRAINT DIDN'T GO ABOVE 52.50 HENCE CALL STANDS CANCELLED ,459,"[{""start"": 0, ""end"": 10, ""text"": ""CEREBRAINT"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 32, ""text"": ""52.50"", ""labels"": [""enter""]}]",1,461,2022-09-10T18:34:35.916499Z,2022-09-10T18:34:35.916586Z,3.417
DON'T MISS MENONBE... CAN GIVE A HUGE UPMOVE ,457,"[{""start"": 11, ""end"": 18, ""text"": ""MENONBE"", ""labels"": [""symbol""]}]",1,459,2022-09-10T18:34:24.671500Z,2022-09-10T18:34:24.671564Z,2.55
MENONBE.. SUPER DUPER FLAG ,456,"[{""start"": 0, ""end"": 7, ""text"": ""MENONBE"", ""labels"": [""symbol""]}]",1,458,2022-09-10T18:34:21.707190Z,2022-09-10T18:34:21.707254Z,2.706
FRIENDS..   EYES ON KCP  ABOVE 110 CAN GIVE A SUPER DUPER UPMOVE ,454,"[{""start"": 20, ""end"": 23, ""text"": ""KCP"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""110"", ""labels"": [""enter""]}]",1,456,2022-09-10T18:34:08.261379Z,2022-09-10T18:34:08.261425Z,3.916
KCP :: Company has delivered good profit growth of 20.4% CAGR over last 5 years ,452,"[{""start"": 0, ""end"": 3, ""text"": ""KCP"", ""labels"": [""symbol""]}]",1,454,2022-09-10T18:33:57.067946Z,2022-09-10T18:33:57.068026Z,3.905
WE MAY SEE A VERY QUICK UPMOVE ABOVE 110 ,451,"[{""start"": 37, ""end"": 40, ""text"": ""110"", ""labels"": [""enter""]}]",1,453,2022-09-10T18:33:52.687642Z,2022-09-10T18:33:52.687688Z,3.121
94 IS DOUBLE TOP ON DAILY CHARTS.. ABOVE THAT WE MAY SEE 108+ INTRADAY ,449,"[{""start"": 0, ""end"": 2, ""text"": ""94"", ""labels"": [""enter""]}, {""start"": 57, ""end"": 60, ""text"": ""108"", ""labels"": [""exit""]}]",1,451,2022-09-10T18:33:41.233663Z,2022-09-10T18:33:41.233735Z,5.374
A MOVE ABOVE 94 CAN BE VERY QUICK.. WATCHOUT ,448,"[{""start"": 13, ""end"": 15, ""text"": ""94"", ""labels"": [""enter""]}]",1,450,2022-09-10T18:33:35.338597Z,2022-09-10T18:33:35.338680Z,3.601
 ,446,,1,448,2022-09-10T18:33:21.351291Z,2022-09-10T18:33:21.351355Z,0.663
 ,445,,1,447,2022-09-10T18:33:20.215795Z,2022-09-10T18:33:20.215860Z,0.954
 ,444,,1,446,2022-09-10T18:33:18.820596Z,2022-09-10T18:33:18.820659Z,2.625
MURUDCERA CAN TOUCH 43+ IN SHORT TERM... ,441,"[{""start"": 0, ""end"": 9, ""text"": ""MURUDCERA"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 22, ""text"": ""43"", ""labels"": [""enter""]}]",1,443,2022-09-10T18:33:03.835570Z,2022-09-10T18:33:03.835661Z,3.003
MURUDCERA ,440,"[{""start"": 0, ""end"": 9, ""text"": ""MURUDCERA"", ""labels"": [""symbol""]}]",1,442,2022-09-10T18:33:00.318632Z,2022-09-10T18:33:00.318681Z,2.149
FRIENDS..  EYES ON   GILLANDERS  ITS ON A SUPER BREAKOUT.. ABOVE 76 CAN GIVE AN AWESOME BREAKOUT ,438,"[{""start"": 21, ""end"": 31, ""text"": ""GILLANDERS"", ""labels"": [""symbol""]}, {""start"": 65, ""end"": 67, ""text"": ""76"", ""labels"": [""enter""]}]",1,440,2022-09-10T18:32:51.750247Z,2022-09-10T18:32:51.750297Z,5.011
GILLANDERS HAVE BROKEN THE TRENDLINE ..  DON'T MISS.. LOOING AWESOME ,436,"[{""start"": 0, ""end"": 10, ""text"": ""GILLANDERS"", ""labels"": [""symbol""]}]",1,438,2022-09-10T18:32:40.054826Z,2022-09-10T18:32:40.054871Z,2.39
PEARLPOLY : TWO FLAGS ,434,"[{""start"": 0, ""end"": 9, ""text"": ""PEARLPOLY"", ""labels"": [""symbol""]}]",1,436,2022-09-10T18:32:30.549296Z,2022-09-10T18:32:30.549366Z,2.208
SANGHVIMOV DIDN'T GO ABOVE 260 HENCE CALL STANDS CANCELLED ,430,"[{""start"": 0, ""end"": 10, ""text"": ""SANGHVIMOV"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""260"", ""labels"": [""enter""]}]",1,432,2022-09-10T18:32:06.731097Z,2022-09-10T18:32:06.731143Z,3.094
FRIENDS...  PLZ WATCH  GENCON  ABOVE 34 CAN GIVE A QUICK UPMOVE ,428,"[{""start"": 23, ""end"": 29, ""text"": ""GENCON"", ""labels"": [""symbol""]}, {""start"": 37, ""end"": 39, ""text"": ""34"", ""labels"": [""enter""]}]",1,430,2022-09-10T18:31:54.488263Z,2022-09-10T18:31:54.488326Z,3.848
GENCON... AWESOME PATTERN ON CHARTS ,427,"[{""start"": 0, ""end"": 6, ""text"": ""GENCON"", ""labels"": [""symbol""]}]",1,429,2022-09-10T18:31:50.180502Z,2022-09-10T18:31:50.180567Z,2.589
VOLUMES ABOVE AVERAGE AND RSI BREAKING OUT ,425,,1,427,2022-09-10T18:31:37.333119Z,2022-09-10T18:31:37.333181Z,1.892
A MOVE ABOVE 34 CAN GIVE A SOLID AND ROCKING ROCKET UPMOVE... ,424,"[{""start"": 13, ""end"": 15, ""text"": ""34"", ""labels"": [""enter""]}]",1,426,2022-09-10T18:31:34.962790Z,2022-09-10T18:31:34.962860Z,3.375
GENCON HAS SAME PATTERN LIKE AMDIND  IT CAN MOVE UP HUGE CLOSING ABOVE 34 ,423,"[{""start"": 0, ""end"": 6, ""text"": ""GENCON"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 35, ""text"": ""AMDIND"", ""labels"": [""symbol""]}, {""start"": 71, ""end"": 73, ""text"": ""34"", ""labels"": [""enter""]}]",1,425,2022-09-10T18:31:31.114816Z,2022-09-10T18:31:31.114861Z,8.573
GENCON MAKING SAME PATTERN.. A MOVE ABOVE 34 (YELLOW ARROW) CAN GIVE A SUPER DUPER UPMOVE ,421,"[{""start"": 0, ""end"": 6, ""text"": ""GENCON"", ""labels"": [""symbol""]}, {""start"": 42, ""end"": 44, ""text"": ""34"", ""labels"": [""enter""]}]",1,423,2022-09-10T18:31:18.377530Z,2022-09-10T18:31:18.377578Z,4.877
"ALSO OPEN, LOW AND PREVIOUS CLOSE ARE ALMOST SAME WHICH IS A VERY BULLISH SIGN ",420,,1,422,2022-09-10T18:31:13.045935Z,2022-09-10T18:31:13.045997Z,4.976
THERE IS INVERTED H&S PATTERN AND CONVERGENCE OF AVERAGES... BINDAAST BUY ON A MOVE ABV 34 ,419,"[{""start"": 61, ""end"": 69, ""text"": ""BINDAAST"", ""labels"": [""symbol""]}, {""start"": 88, ""end"": 90, ""text"": ""34"", ""labels"": [""enter""]}]",1,421,2022-09-10T18:31:07.541335Z,2022-09-10T18:31:07.541400Z,6.889
GENCON TRYING TO BREAKOUT.. WATCHOUT ,418,"[{""start"": 0, ""end"": 6, ""text"": ""GENCON"", ""labels"": [""symbol""]}]",1,420,2022-09-10T18:31:00.190191Z,2022-09-10T18:31:00.190270Z,3.026
SYMBOL : ARIHANTSUP ,414,"[{""start"": 9, ""end"": 19, ""text"": ""ARIHANTSUP"", ""labels"": [""symbol""]}]",1,416,2022-09-10T18:30:43.526776Z,2022-09-10T18:30:43.526820Z,3.947
 ,412,,1,414,2022-09-10T18:30:33.421338Z,2022-09-10T18:30:33.421404Z,1.39
"OPEN, LOW AND PREVIOUS CLOSE ARE ALMOST SAME... LOOKS VERY INTERESTING ",410,,1,412,2022-09-10T18:30:25.486325Z,2022-09-10T18:30:25.486371Z,3.207
SANGHVIMOV... MOVED UP TO 262.20 ... ABOVE 262.70 THERE IS A LIFE BREAKOUT ,407,"[{""start"": 0, ""end"": 10, ""text"": ""SANGHVIMOV"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 32, ""text"": ""262.20"", ""labels"": [""enter""]}, {""start"": 43, ""end"": 49, ""text"": ""262.70"", ""labels"": [""enter""]}]",1,409,2022-09-10T18:30:10.483749Z,2022-09-10T18:30:10.483813Z,14.884
20MICRONS .. LOOKING SUPER HOT ,404,"[{""start"": 0, ""end"": 9, ""text"": ""20MICRONS"", ""labels"": [""symbol""]}]",1,406,2022-09-10T18:29:41.633214Z,2022-09-10T18:29:41.633279Z,2.001
DON'T MISS 20MICRONS.. ABOVE 112 FOR SUPER DUPER GAINS ,403,"[{""start"": 11, ""end"": 20, ""text"": ""20MICRONS"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""112"", ""labels"": [""enter""]}]",1,405,2022-09-10T18:29:39.119515Z,2022-09-10T18:29:39.119629Z,4.131
HOVS ON A SUPER DUPER INVERTED H&S PATTERN ,401,"[{""start"": 0, ""end"": 4, ""text"": ""HOVS"", ""labels"": [""symbol""]}, {""start"": 0, ""end"": 4, ""text"": ""HOVS"", ""labels"": [""symbol""]}]",1,403,2022-09-10T18:26:59.318132Z,2022-09-10T18:29:23.724375Z,61.296
HOVS ,400,"[{""start"": 0, ""end"": 4, ""text"": ""HOVS"", ""labels"": [""symbol""]}]",1,402,2022-09-10T18:02:32.549696Z,2022-09-10T18:02:32.549759Z,2.614
 ,398,,1,400,2022-09-10T18:02:24.900786Z,2022-09-10T18:02:24.900868Z,1.962
RSI BREAKOUT  INTRADAY : BUY HERCULES ABOVE 142 SL 139 TARGET 150 - 155 - 160 ,395,"[{""start"": 29, ""end"": 37, ""text"": ""HERCULES"", ""labels"": [""symbol""]}, {""start"": 44, ""end"": 47, ""text"": ""142"", ""labels"": [""enter""]}, {""start"": 51, ""end"": 54, ""text"": ""139"", ""labels"": [""sl""]}, {""start"": 62, ""end"": 65, ""text"": ""150"", ""labels"": [""exit""]}]",1,397,2022-09-10T18:02:06.921596Z,2022-09-10T18:02:06.921645Z,7.432
"HERCULES...GOOD VOLUMES, RSI BREAKING OUT... ",394,"[{""start"": 0, ""end"": 8, ""text"": ""HERCULES"", ""labels"": [""symbol""]}]",1,396,2022-09-10T18:01:59.021260Z,2022-09-10T18:01:59.021328Z,2.052
HERCULES : LEVEL IS ABOVE 142 HENCE ABOVE 142 WE MAY SEE A GOOD UPMOVE ,392,"[{""start"": 0, ""end"": 8, ""text"": ""HERCULES"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 29, ""text"": ""142"", ""labels"": [""enter""]}, {""start"": 42, ""end"": 45, ""text"": ""142"", ""labels"": [""enter""]}]",1,394,2022-09-10T18:01:51.049477Z,2022-09-10T18:01:51.049527Z,9.524
FRIENDS...  EYES ON KUANTUM.. ABOVE 87 CAN GIVE A QUICK UPMOVE ,390,"[{""start"": 20, ""end"": 27, ""text"": ""KUANTUM"", ""labels"": [""symbol""]}, {""start"": 36, ""end"": 38, ""text"": ""87"", ""labels"": [""enter""]}]",1,392,2022-09-10T18:01:35.364698Z,2022-09-10T18:01:35.364762Z,3.365
HERCULES HAVE YET NOT GONE ABOVE 142  BHARATGEAR HAVE YET NOT GONE ABOVE 182 ,387,"[{""start"": 0, ""end"": 8, ""text"": ""HERCULES"", ""labels"": [""symbol""]}, {""start"": 33, ""end"": 36, ""text"": ""142"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 48, ""text"": ""BHARATGEAR"", ""labels"": [""symbol""]}, {""start"": 73, ""end"": 76, ""text"": ""182"", ""labels"": [""enter""]}]",1,389,2022-09-10T18:01:19.312847Z,2022-09-10T18:01:19.312899Z,11.858
