text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
INTRADAY : BUY VTL ABOVE 330 SL 326 TARGET 335 - 340 ,439,"[{""start"": 15, ""end"": 18, ""text"": ""VTL"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 28, ""text"": ""330"", ""labels"": [""enter""]}, {""start"": 32, ""end"": 35, ""text"": ""326"", ""labels"": [""sl""]}, {""start"": 43, ""end"": 46, ""text"": ""335"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 49, ""end"": 52, ""text"": ""340"", ""labels"": [""exit2""]}]",1,441,2022-09-10T18:32:57.753497Z,2022-09-15T13:42:05.427012Z,10.413
INTRADAY : BUY GILLANDERS ABOVE 76 SL 74.50 TARGET 83 - 85+ ,437,"[{""start"": 15, ""end"": 25, ""text"": ""GILLANDERS"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""76"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 43, ""text"": ""74.50"", ""labels"": [""sl""]}, {""start"": 51, ""end"": 53, ""text"": ""83"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 58, ""text"": ""85"", ""labels"": [""exit2""]}]",1,439,2022-09-10T18:32:46.269782Z,2022-09-15T13:41:55.982433Z,10.54
SUPER DUPER DELIVERY   DELIVERY : BUY PEARLPOLY CMP 26 SL 19 TARGET 45 ,435,"[{""start"": 38, ""end"": 47, ""text"": ""PEARLPOLY"", ""labels"": [""symbol""]}, {""start"": 52, ""end"": 54, ""text"": ""26"", ""labels"": [""enter""]}, {""start"": 58, ""end"": 60, ""text"": ""19"", ""labels"": [""sl""]}, {""start"": 68, ""end"": 70, ""text"": ""45"", ""labels"": [""exit""]}, {""start"": 12, ""end"": 20, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 23, ""end"": 31, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,437,2022-09-10T18:32:37.207970Z,2022-09-15T13:41:47.136008Z,12.822
INTRADAY UPDATE  VTL GIVEN ABV 330 TOUCHED FIRST TARGET 335 (HIGH : 335.20) ,433,"[{""start"": 17, ""end"": 20, ""text"": ""VTL"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""330"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""335"", ""labels"": [""touched""]}]",1,435,2022-09-10T18:32:27.812794Z,2022-09-15T13:41:37.937385Z,15.434000000000001
GILLANDERS.. GIVEN AT 76 GOING STRONG AT 79.40 ,432,"[{""start"": 0, ""end"": 10, ""text"": ""GILLANDERS"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 24, ""text"": ""76"", ""labels"": [""exit""]}, {""start"": 41, ""end"": 46, ""text"": ""79.40"", ""labels"": [""touched""]}]",1,434,2022-09-10T18:32:19.498040Z,2022-09-15T13:41:29.226971Z,10.279
INTRADAY : BUY SANGHVIMOV ABOVE 260 SL 257 TARGET 265 - 270 - 275 ,431,"[{""start"": 15, ""end"": 25, ""text"": ""SANGHVIMOV"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""260"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""257"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""265"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""270"", ""labels"": [""exit2""]}, {""start"": 62, ""end"": 65, ""text"": ""275"", ""labels"": [""exit3""]}]",1,433,2022-09-10T18:32:13.986703Z,2022-09-15T13:41:23.031564Z,15.874
VTL GIVEN FOR INTRADAY ABV 330 TOUCHED 338.80 NEARING SECOND TARGET OF 340 ,429,"[{""start"": 0, ""end"": 3, ""text"": ""VTL"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""330"", ""labels"": [""enter""]}, {""start"": 71, ""end"": 74, ""text"": ""340"", ""labels"": [""exit""]}, {""start"": 39, ""end"": 45, ""text"": ""338.80"", ""labels"": [""touched""]}, {""start"": 14, ""end"": 22, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,431,2022-09-10T18:32:03.125184Z,2022-09-15T13:41:09.955912Z,18.114
DELIVERY  BUY GENCON CMP 33.50 SL 27 TARGET 52  MOMENTUM ABOVE 34 ,426,"[{""start"": 14, ""end"": 20, ""text"": ""GENCON"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 30, ""text"": ""33.50"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 36, ""text"": ""27"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 46, ""text"": ""52"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 63, ""end"": 65, ""text"": ""34"", ""labels"": [""entry_momentum""]}]",1,428,2022-09-10T18:31:47.122263Z,2022-09-15T12:22:33.171753Z,19.267
AMDIND PATTERN ,422,"[{""start"": 0, ""end"": 6, ""text"": ""AMDIND"", ""labels"": [""symbol""]}]",1,424,2022-09-10T18:31:22.059549Z,2022-09-15T12:22:17.175870Z,9.841
BTST : DANGEE CMP 430 ,417,"[{""start"": 7, ""end"": 13, ""text"": ""DANGEE"", ""labels"": [""symbol""]}, {""start"": 18, ""end"": 21, ""text"": ""430"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,419,2022-09-10T18:30:56.710536Z,2022-09-15T12:22:00.956286Z,6.425
BTST : ARIHANT CMP 194 ,415,"[{""start"": 7, ""end"": 14, ""text"": ""ARIHANT"", ""labels"": [""symbol""]}, {""start"": 19, ""end"": 22, ""text"": ""194"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,417,2022-09-10T18:30:46.975938Z,2022-09-15T12:21:52.374889Z,5.516
ARIHANTSUP.. GIVEN FOR BTST AT 194 GOING STRONG AT 197+ ,413,"[{""start"": 0, ""end"": 10, ""text"": ""ARIHANTSUP"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""194"", ""labels"": [""enter""]}, {""start"": 51, ""end"": 54, ""text"": ""197"", ""labels"": [""touched""]}]",1,415,2022-09-10T18:30:39.128448Z,2022-09-15T12:21:46.821049Z,11.974
INTRADAY : BUY EMAMIREAL ABOVE 71 SL 69 TARGET 78+ ,411,"[{""start"": 15, ""end"": 24, ""text"": ""EMAMIREAL"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 33, ""text"": ""71"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 39, ""text"": ""69"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 49, ""text"": ""78"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,413,2022-09-10T18:30:31.547880Z,2022-09-15T12:21:38.123356Z,11.440999999999999
DELIVERY : BUY CMICABLES CMP 29 SL 20 TARGET 55 - 65 ,409,"[{""start"": 15, ""end"": 24, ""text"": ""CMICABLES"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 31, ""text"": ""29"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 37, ""text"": ""20"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 47, ""text"": ""55"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 50, ""end"": 52, ""text"": ""65"", ""labels"": [""exit2""]}]",1,411,2022-09-10T18:30:21.765738Z,2022-09-15T12:21:26.880789Z,10.519
INTRADAY : BUY SANGHVIMOV ABOVE 260 SL 257 TARGET 266 - 270 ,408,"[{""start"": 15, ""end"": 25, ""text"": ""SANGHVIMOV"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""260"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""257"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""266"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""270"", ""labels"": [""exit2""]}]",1,410,2022-09-10T18:30:16.377605Z,2022-09-15T12:21:20.061734Z,11.828
INTRADAY UPDATE  SANGHVIMOV GIVEN A BUY ABOVE 260 TOUCHED 265.20 ,406,"[{""start"": 17, ""end"": 27, ""text"": ""SANGHVIMOV"", ""labels"": [""symbol""]}, {""start"": 46, ""end"": 49, ""text"": ""260"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 58, ""end"": 64, ""text"": ""265.20"", ""labels"": [""touched""]}]",1,408,2022-09-10T18:29:55.156744Z,2022-09-15T12:21:10.343416Z,14.19
FLAG BREAKOUT  INTRADAY : BUY 20MICRONS ABOVE 112 SL 109 TARGET 120+ ,405,"[{""start"": 30, ""end"": 39, ""text"": ""20MICRONS"", ""labels"": [""symbol""]}, {""start"": 46, ""end"": 49, ""text"": ""112"", ""labels"": [""enter""]}, {""start"": 53, ""end"": 56, ""text"": ""109"", ""labels"": [""sl""]}, {""start"": 64, ""end"": 67, ""text"": ""120"", ""labels"": [""exit""]}, {""start"": 15, ""end"": 23, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,407,2022-09-10T18:29:49.605339Z,2022-09-15T12:20:46.037590Z,12.045
INTRADAY : BUY HOVS ABOVE 61.50 SL 60 TARGET 68+ ,402,"[{""start"": 15, ""end"": 19, ""text"": ""HOVS"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 31, ""text"": ""61.50"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 37, ""text"": ""60"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 47, ""text"": ""68"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,404,2022-09-10T18:28:40.500558Z,2022-09-15T12:20:37.580602Z,110.03699999999999
BTST : ELGIEQUIP CMP 465 ,399,"[{""start"": 7, ""end"": 16, ""text"": ""ELGIEQUIP"", ""labels"": [""symbol""]}, {""start"": 21, ""end"": 24, ""text"": ""465"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,401,2022-09-10T18:02:29.453262Z,2022-09-15T12:20:31.853155Z,6.119
INTRADAY : BUY SHANTIGEAR ABOVE 262 SL 259 TARGET 270  CMP 261 ,397,"[{""start"": 15, ""end"": 25, ""text"": ""SHANTIGEAR"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""262"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""259"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""270"", ""labels"": [""exit""]}, {""start"": 59, ""end"": 62, ""text"": ""261"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,399,2022-09-10T18:02:22.458810Z,2022-09-15T12:20:28.747946Z,11.947
INTRADAY : BUY BHARATGEAR ABOVE 182 SL 179 TARGET 190 ,391,"[{""start"": 15, ""end"": 25, ""text"": ""BHARATGEAR"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""182"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""179"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""190"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,393,2022-09-10T18:01:41.091411Z,2022-09-15T12:20:09.683392Z,7.971
INTRADAY : BUY KUANTUM ABOVE 87 SL 85.50 TARGET 97 ,389,"[{""start"": 15, ""end"": 22, ""text"": ""KUANTUM"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 31, ""text"": ""87"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 40, ""text"": ""85.50"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 50, ""text"": ""97"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,391,2022-09-10T18:01:31.514006Z,2022-09-15T12:20:02.982470Z,9.085999999999999
INTRADAY  BUY BBL ABOVE 1880 SL 1860 TARGET 1920 - 1950 ,388,"[{""start"": 14, ""end"": 17, ""text"": ""BBL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 28, ""text"": ""1880"", ""labels"": [""enter""]}, {""start"": 32, ""end"": 36, ""text"": ""1860"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 48, ""text"": ""1920"", ""labels"": [""exit""]}, {""start"": 51, ""end"": 55, ""text"": ""1950"", ""labels"": [""exit2""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,390,2022-09-10T18:01:24.964840Z,2022-09-15T12:19:59.114881Z,11.201
DELIVERY  BUY BEPL CMP 117.50 SL 100 TARGET 150 ,385,"[{""start"": 14, ""end"": 18, ""text"": ""BEPL"", ""labels"": [""symbol""]}, {""start"": 23, ""end"": 29, ""text"": ""117.50"", ""labels"": [""enter""]}, {""start"": 33, ""end"": 36, ""text"": ""100"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 47, ""text"": ""150"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,387,2022-09-10T18:01:01.645938Z,2022-09-15T12:19:48.109606Z,7.92
AUTOIND CAN ALSO BE TAKEN AS BTST ,381,"[{""start"": 0, ""end"": 7, ""text"": ""AUTOIND"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 33, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,383,2022-09-10T18:00:36.840469Z,2022-09-15T12:19:31.685462Z,4.819
BTST : AUTOIND CMP 70.50 ,380,"[{""start"": 7, ""end"": 14, ""text"": ""AUTOIND"", ""labels"": [""symbol""]}, {""start"": 19, ""end"": 24, ""text"": ""70.50"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,382,2022-09-10T18:00:33.856548Z,2022-09-15T12:19:28.138267Z,5.963
BTST : DAAWAT CMP 99 ,377,"[{""start"": 7, ""end"": 13, ""text"": ""DAAWAT"", ""labels"": [""symbol""]}, {""start"": 18, ""end"": 20, ""text"": ""99"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,379,2022-09-10T18:00:12.672827Z,2022-09-15T12:19:20.766874Z,5.8740000000000006
INTRADAY : BUY TIMETECHNO ABOVE 109 SL 107 TARGET 115 - 120 ,374,"[{""start"": 15, ""end"": 25, ""text"": ""TIMETECHNO"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""109"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""107"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""115"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""exit2""]}, {""start"": 56, ""end"": 59, ""text"": ""120"", ""labels"": [""exit2""]}]",1,376,2022-09-10T17:59:56.596005Z,2022-09-15T12:19:12.536342Z,14.524
DELIVERY : BUY SHREYAS CMP 358 SL 310 TARGET 425 - 454 ,373,"[{""start"": 15, ""end"": 22, ""text"": ""SHREYAS"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""358"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 37, ""text"": ""310"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 48, ""text"": ""425"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 51, ""end"": 54, ""text"": ""454"", ""labels"": [""exit2""]}]",1,375,2022-09-10T17:59:50.862394Z,2022-09-15T12:19:02.457209Z,13.195
SHREYAS.. looks awesome... on charts  already given at 358 going strongly at 367.50 now ,372,"[{""start"": 0, ""end"": 7, ""text"": ""SHREYAS"", ""labels"": [""symbol""]}, {""start"": 55, ""end"": 58, ""text"": ""358"", ""labels"": [""enter""]}, {""start"": 77, ""end"": 83, ""text"": ""367.50"", ""labels"": [""touched""]}]",1,374,2022-09-10T17:59:44.678161Z,2022-09-15T12:18:53.734808Z,8.92
WATCHOUT.. SHREYAS.. GIVEN FOR DELIVERY AT 358 GOING STRONG NOW AT 368.50+ ,371,"[{""start"": 11, ""end"": 18, ""text"": ""SHREYAS"", ""labels"": [""symbol""]}, {""start"": 43, ""end"": 46, ""text"": ""358"", ""labels"": [""enter""]}, {""start"": 67, ""end"": 73, ""text"": ""368.50"", ""labels"": [""touched""]}, {""start"": 31, ""end"": 39, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,373,2022-09-10T17:59:39.239420Z,2022-09-15T12:18:44.861590Z,15.327
INTRADAY : BUY BRNL CMP 34.50 SL 33 TARGET 39.50 ,365,"[{""start"": 15, ""end"": 19, ""text"": ""BRNL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 29, ""text"": ""34.50"", ""labels"": [""enter""]}, {""start"": 33, ""end"": 35, ""text"": ""33"", ""labels"": [""sl""]}, {""start"": 43, ""end"": 48, ""text"": ""39.50"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,367,2022-09-10T17:59:10.276298Z,2022-09-15T12:18:28.385713Z,8.586
DELIVERY : BUY PDMJEPAPER CMP 44.25 SL 35 TARGET 60 ,364,"[{""start"": 15, ""end"": 25, ""text"": ""PDMJEPAPER"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 35, ""text"": ""44.25"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 41, ""text"": ""35"", ""labels"": [""sl""]}, {""start"": 49, ""end"": 51, ""text"": ""60"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,366,2022-09-10T17:59:04.097382Z,2022-09-15T12:18:24.570111Z,9.33
INTRADAY : BUY AURIONPRO ABOVE 343 SL 339 TARGET 350 ,362,"[{""start"": 15, ""end"": 24, ""text"": ""AURIONPRO"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""343"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 41, ""text"": ""339"", ""labels"": [""sl""]}, {""start"": 49, ""end"": 52, ""text"": ""350"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,364,2022-09-10T17:58:54.359963Z,2022-09-15T12:18:20.380953Z,11.251
DON'T MISS  INTRADAY : BUY CTE ABOVE 82 SL 80 TARGET 90 ,358,"[{""start"": 27, ""end"": 30, ""text"": ""CTE"", ""labels"": [""symbol""]}, {""start"": 37, ""end"": 39, ""text"": ""82"", ""labels"": [""enter""]}, {""start"": 43, ""end"": 45, ""text"": ""80"", ""labels"": [""sl""]}, {""start"": 53, ""end"": 55, ""text"": ""90"", ""labels"": [""exit""]}, {""start"": 12, ""end"": 20, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,360,2022-09-10T17:58:30.905700Z,2022-09-15T12:18:06.022605Z,12.241
WATCHOUT..  CTE GIVEN ABOVE 82 ROCKING NOW AT 84+ ,356,"[{""start"": 12, ""end"": 15, ""text"": ""CTE"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 30, ""text"": ""82"", ""labels"": [""enter""]}, {""start"": 46, ""end"": 48, ""text"": ""84"", ""labels"": [""touched""]}]",1,358,2022-09-10T17:58:16.352611Z,2022-09-15T12:17:48.262259Z,11.555
CTE.. GIVEN ABOVE 82 TOUCHED 85.50 ,355,"[{""start"": 0, ""end"": 3, ""text"": ""CTE"", ""labels"": [""symbol""]}, {""start"": 18, ""end"": 20, ""text"": ""82"", ""labels"": [""enter""]}, {""start"": 29, ""end"": 34, ""text"": ""85.50"", ""labels"": [""touched""]}]",1,357,2022-09-10T17:58:09.994374Z,2022-09-15T12:17:41.633960Z,14.646
SUPER DUPER DELIVERY  BUY BIRLACABLE ABOVE 123 SL 111 TARGET 155+ ,354,"[{""start"": 26, ""end"": 36, ""text"": ""BIRLACABLE"", ""labels"": [""symbol""]}, {""start"": 43, ""end"": 46, ""text"": ""123"", ""labels"": [""enter""]}, {""start"": 50, ""end"": 53, ""text"": ""111"", ""labels"": [""sl""]}, {""start"": 61, ""end"": 64, ""text"": ""155"", ""labels"": [""exit""]}, {""start"": 12, ""end"": 20, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,356,2022-09-10T17:58:00.952122Z,2022-09-15T12:17:34.712717Z,8.908999999999999
DELIVERY : BUY RESPONIND CMP 143 SL 130 TARGET 175 ,347,"[{""start"": 15, ""end"": 24, ""text"": ""RESPONIND"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""143"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""130"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""175"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,349,2022-09-10T17:57:26.012287Z,2022-09-15T12:17:17.331428Z,8.437
SHREYAS GIVEN TODAY ABOVE 362 IS NOW ON UPPER CIRCUIT AT 393.20  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 ,346,"[{""start"": 0, ""end"": 7, ""text"": ""SHREYAS"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 29, ""text"": ""362"", ""labels"": [""enter""]}, {""start"": 57, ""end"": 63, ""text"": ""393.20"", ""labels"": [""touched""]}]",1,348,2022-09-10T17:57:19.777210Z,2022-09-15T12:17:13.337018Z,16.706
INTRADAY : BUY TREJHARA ABOVE 70.50 SL 69 TARGET 81 ,344,"[{""start"": 15, ""end"": 23, ""text"": ""TREJHARA"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 35, ""text"": ""70.50"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 41, ""text"": ""69"", ""labels"": [""sl""]}, {""start"": 49, ""end"": 51, ""text"": ""81"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,346,2022-09-10T17:57:09.347146Z,2022-09-15T12:16:57.313428Z,11.842
SUPER DUPER DELIVERY CALL  DELIVERY : BUY JHS CMP 23.30 SL 17 TARGET 43 - 49 ,342,"[{""start"": 42, ""end"": 45, ""text"": ""JHS"", ""labels"": [""symbol""]}, {""start"": 50, ""end"": 55, ""text"": ""23.30"", ""labels"": [""enter""]}, {""start"": 59, ""end"": 61, ""text"": ""17"", ""labels"": [""sl""]}, {""start"": 69, ""end"": 71, ""text"": ""43"", ""labels"": [""exit""]}, {""start"": 12, ""end"": 20, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 27, ""end"": 35, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 74, ""end"": 76, ""text"": ""49"", ""labels"": [""exit2""]}]",1,344,2022-09-10T17:56:53.883746Z,2022-09-15T12:16:48.436474Z,18.124000000000002
INTRADAY : BUY GRSE ABOVE 270 SL 267 TARGET 275 - 280 ,339,"[{""start"": 15, ""end"": 19, ""text"": ""GRSE"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 29, ""text"": ""270"", ""labels"": [""enter""]}, {""start"": 33, ""end"": 36, ""text"": ""267"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 47, ""text"": ""275"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 50, ""end"": 53, ""text"": ""280"", ""labels"": [""exit2""]}]",1,341,2022-09-10T17:56:37.036578Z,2022-09-15T12:16:33.223626Z,9.639
MARALOVER.. CAN BE TAKEN FOR BTST ALSO ,337,"[{""start"": 0, ""end"": 9, ""text"": ""MARALOVER"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 33, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,339,2022-09-10T17:56:26.610226Z,2022-09-15T12:16:24.779857Z,6.01
BTST : GIPCL CMP 89.10 ,335,"[{""start"": 7, ""end"": 12, ""text"": ""GIPCL"", ""labels"": [""symbol""]}, {""start"": 17, ""end"": 22, ""text"": ""89.10"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,337,2022-09-10T17:56:20.666065Z,2022-09-15T12:16:20.105994Z,6.264
INTRADAY : BUY ARIES ABOVE 145 SL 143 TARGET 155+ ,333,"[{""start"": 15, ""end"": 20, ""text"": ""ARIES"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""145"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 37, ""text"": ""143"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 48, ""text"": ""155"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,335,2022-09-10T17:56:14.601197Z,2022-09-15T12:16:16.338364Z,10.655999999999999
DELIVERY  BUY PTL CMP 30.45 SL 26 TARGET 45 - 57 - 65 ,327,"[{""start"": 14, ""end"": 17, ""text"": ""PTL"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 27, ""text"": ""30.45"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 33, ""text"": ""26"", ""labels"": [""sl""]}, {""start"": 41, ""end"": 43, ""text"": ""45"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 46, ""end"": 48, ""text"": ""57"", ""labels"": [""exit2""]}, {""start"": 51, ""end"": 53, ""text"": ""65"", ""labels"": [""exit3""]}]",1,329,2022-09-10T17:55:46.611702Z,2022-09-15T12:15:58.692656Z,12.122
FRIENDS.. EYES ON CMICABLES CMP 29.30 LOOKING GOOD FOR 33+ INTRADAY ,323,"[{""start"": 18, ""end"": 27, ""text"": ""CMICABLES"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 37, ""text"": ""29.30"", ""labels"": [""enter""]}, {""start"": 55, ""end"": 57, ""text"": ""33"", ""labels"": [""exit""]}, {""start"": 59, ""end"": 67, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,325,2022-09-10T17:55:22.285013Z,2022-09-15T12:15:39.286444Z,9.759
SUPER DUPER DELIVERY  BUY CMICABLES CMP 29.35 SL 24 TARGET 53+ ,322,"[{""start"": 26, ""end"": 35, ""text"": ""CMICABLES"", ""labels"": [""symbol""]}, {""start"": 40, ""end"": 45, ""text"": ""29.35"", ""labels"": [""enter""]}, {""start"": 49, ""end"": 51, ""text"": ""24"", ""labels"": [""sl""]}, {""start"": 59, ""end"": 61, ""text"": ""53"", ""labels"": [""exit""]}, {""start"": 12, ""end"": 20, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,324,2022-09-10T17:55:16.680377Z,2022-09-15T12:15:33.595959Z,10.374
