text,label
"['INTRADAY', 'BUY', 'SMARTLINK', 'ABOVE', '131', 'SL', '129', 'TARGET', '137', '140', ""DON'T"", 'MISS']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['SMARTLINK', 'LOOKS', 'VERY', 'PROMISING', 'FUNDAMENTALLY', 'ALSO']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SMARTLINK', 'CAN', 'HIT', 'UPPER', 'CIRCUIT', 'WATCHOUT']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BSE', 'SHOWING', '132', 'CAN', 'QUICKLY', 'UPMOVE', 'UPTO', '135']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['A', 'MOVE', 'ABOVE', '132', '132', '25', 'CAN', 'TAKE', 'IT', 'UP', 'QUICKLY']","['NANA', 'NANA', 'NANA', 'enter', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'ASTRAMICRO', 'GIVEN', 'ABOVE', '290', 'TOUCHED', '295', 'KEEP', 'ON', 'BOOKING', 'TRAILNG', 'ACCORDINGLY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
['HMVL'],['symbol']
"['HMVL', 'MAKING', 'A', 'NICE', 'PATTERN', 'GOOD', 'FOR', 'SHORT', 'TERM', 'DELIVERY']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['KEEP', 'THE', 'LEVEL', 'OF', '59', '50', 'INTACT', 'FOR', 'SUPER', 'GAINS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'HFCL', 'ABOVE', '71', '80', 'SL', '70', 'TARGET', '75']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['HBSL', 'ON', 'A', 'VERGE', 'OF', 'A', 'BREAKOUT']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'HFCL', 'GIVEN', 'A', 'BUY', '71', '80', 'GOING', 'STRONG', 'AT', '74', '20']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'TARGET', 'OF', '75', 'ACHIEVED', 'IN', 'HFCL', 'BUY', 'GIVEN', 'AT', '71', '80', 'HIGH', 'MADE', '75', '25']","['NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA']"
"['BTST', 'STYLAMIND', 'CMP', '1130']","['NANA', 'symbol', 'NANA', 'enter']"
"['INTRADAY', 'BUY', 'MAHLIFE', 'ABOVE', '453', 'SL', '448', 'TARGET', '460', '465', '470']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'PDMJEPAPER', 'ABOVE', '44', 'SL', '42', '50', 'TARGET', '48']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'STARPAPER', 'ABOVE', '195', 'SL', '192', 'TARGET', '205']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['EYES', 'ON', 'LAMBODHARA', 'ABOVE', '95', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'IGL', 'CMP', '377', 'SL', '334', 'TARGET', '430']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['BTST', 'AGROPHOS', 'CMP', '33', '80']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'AGROPHOS', 'LOOKS', 'VERY', 'PROMISING']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['BTST', 'LGBBROSLTD', 'CMP', '720']","['NANA', 'symbol', 'NANA', 'enter']"
"['AGROPHOS', 'GIVEN', 'AT', '33', '80', 'TOUCHED', 'UPPER', 'CIRCUIT', '35', '50']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'UPDATE', 'LGBBROSLTD', 'TOUCHED', '725', 'AGROPHOS', 'TOUCHED', '38', '30', 'FROM', '33', '80']","['NANA', 'NANA', 'NANA', 'NANA', 'exit', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'INTRADAY', 'BUY', 'RPPINFRA', 'ABOVE', '37', '75', 'SL', '36', 'TARGET', '43']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"[""DON'T"", 'MISS', 'RPPINFRA', 'ABOVE', '37', '75', '38', 'CAN', 'GIVE', 'A', 'ROCKET', 'UPMOVE']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['RPPINFRA', 'POSSIBLY', '43', 'COMING', 'INTRADAY']","['symbol', 'NANA', 'exit', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'PCBL', 'CMP', '125', '50', 'SL', '102', 'TARGET', '175']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['WATCHOUT', 'CREST', 'GAVE', 'A', 'FAST', 'AND', 'QUICK', 'UPMOVE', 'FROM', '186', '50', 'TO', '194', '90']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FUNDAMENTALS', 'ARE', 'GOOD', 'IN', 'PCBL']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol']"
"['INTRADAY', 'BUY', 'CHALET', 'ABOVE', '338', 'SL', '334', 'TARGET', '345', '350']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['CREST', 'ROCKING', '186', '50', 'TO', '198', 'INTRADAY', 'PLAYERS', 'KEEP', 'ON', 'BOOKING', 'TRAILING']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'BANG']","['NANA', 'NANA', 'symbol']"
"['DELIVERY', 'BUY', 'BANG', 'CMP', '41', '30', 'SL', '36', 'TARGET', '70']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'WOCKPHARMA', 'ABOVE', '242', 'SL', '239', 'TARGET', '247', '252']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['KEEP', 'SCRIP', 'STYLAMIND', 'ON', 'RADAR', 'IN', 'MEDIUM', 'TERM', 'IT', 'CAN', 'TOUCH', '1500', '1700', 'LEVELS']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['DELIVERY', 'MANAKSTEEL', 'CMP', '42', 'SL', '34', 'TARGET', '55', '60']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BANG', 'GIVEN', 'FOR', 'DELIVERY', 'ON', '41', '30', 'IS', 'ON', 'UPPER', 'CIRCUIT', 'AT', '43', '70']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'ON', 'RADAR', 'SUTLEJTEX', 'ABOVE', '67', '50', 'CAN', 'GIVE', 'A', 'SUPER', 'DUPER', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'TRENDLINE', 'BREAKOUT', 'INTRADAY', 'BUY', 'SUTLEJTEX', 'ABOVE', '67', '50', 'SL', '66', 'TARGET', '77', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['WATCHOUT', 'MANAKSTEEL', 'GIVEN', 'AT', '42', 'FOR', 'DELIVERY', 'TOUCHED', '45', '80', 'INTRADAY', 'ITSELF']","['NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUTLEJTEX', 'WATCHOUT', 'ON', 'A', 'BEAUTIFUL', 'TRENDLINE', 'BREAKOUT', 'VOLUMES', 'ALSO', 'ABOVE', 'AVERAGE', 'RSI', 'BREAKING', 'OUT', 'NICELY']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['KREBSBIO', 'IN', 'MAKING', 'OF', 'A', 'FLAG', 'PATTERN']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'INTRADAY', 'WE', 'MAY', 'SEE', '122', 'IN', 'KREBSBIO']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'symbol']"
"['DELIVERY', 'BUY', 'KREBSBIO', 'CMP', '112', '85', 'SL', '97', 'TARGET', '130', '135', '140']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['FRIENDS', 'KREBSBIO', 'OPEN', 'LOW', 'AND', 'PREVIOUS', 'CLOSE', 'ALMOST', 'SAME', 'ITS', 'A', 'VERY', 'BULLISH', 'SIGN']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'SIGIND', 'CMP', '41', 'SL', '34', 'TARGET', '63']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['42', 'IS', 'THE', 'CONFIRMATION', 'OF', 'FLAG', 'ABOVE', '42', 'QUICK', 'UPMOVE', 'SEEN']","['enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['WATCHOUT', 'SIGIND', 'GIVEN', 'TODAY', 'AT', '41', 'TOUCHED', '44', '40', 'INTRADAY', 'ITSELF']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'JAYNECOIND', 'ABOVE', '23', '25', '23', '50', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'JAYNECOIND', 'ABOVE', '23', '50', 'SL', '22', 'TARGET', '26', '50']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'NANA', 'NANA']"
"['EXTREME', 'SHORT', 'TERM', 'TARGET', 'OF', 'JAYNECOIND', 'IS', '35']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'KOKUYOCMLN', 'ABOVE', '73', '25', 'SL', '72', 'TARGET', '78', '83']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BUY', 'NDRAUTO', 'ABOVE', '402', 'SL', '397', 'TARGET', '410', '415', '422']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['WATCHOUT', 'SHK', 'GIVEN', 'FOR', 'DELIVERY', 'AT', '145', 'TODAY', 'GOING', 'STRONG', 'AT', '152']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'MIDHANI', 'ABOVE', '180', 'SL', '177', 'TARGET', '185', '190']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'GENCON', 'ABOVE', '32', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GENCON', 'CMP', '31', '60', 'SL', '30', 'TARGET', '37', 'MOMENTUM', 'ABOVE', '32']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['PONNIERODE', 'SUSTAINING', 'ABOVE', '260', 'LOOKS', 'GOOD']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'PONNIERODE', 'CMP', '260', 'SL', '242', 'TARGET', '285']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'KOTARISUG', 'LOOKS', 'GREAT', 'FOR', 'BTST', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'KOTARISUG', 'CMP', '39', '60', 'SL', '33', 'TARGET', '55', '59', '65']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['BTST', 'NAVA', 'CMP', '221']","['NANA', 'symbol', 'NANA', 'enter']"
"['SUPERB', 'FUNDAMENTALS', 'IN', 'NAVA', 'LTD']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA']"
"['INTRADAY', 'UPDATE', 'NDRAUTO', 'GIVEN', 'A', 'BUY', 'ABOVE', '402', 'TOUCHED', '407', '10', 'KEEP', 'ON', 'BOOKING', 'TRAILING', 'ACCORDINGLY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'UPDATE', 'NAVA', 'GIVEN', 'AT', '221', 'GOING', 'STRONG', 'AT', '227']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'BASML', 'ABOVE', '55', 'SL', '53', '50', 'TARGET', '63']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'UPDATE', 'BASML', 'GIVEN', 'ABOVE', '55', 'GOING', 'STRONG', 'AT', '58', '35']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'AN', 'EYE', 'ON', 'TERASOFT']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol']"
"['ABOVE', '42', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'TERASOFT', 'ABOVE', '42', 'SL', '40', '25', 'TARGET', '47', ""DON'T"", 'MISS']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['TERASOFT', 'IS', 'ON', 'A', 'SUPER', 'DUPER', 'REVERSAL', 'CONFIRMATION', 'ABOVE', '42']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['TERASOFT', 'TRYING', 'TO', 'BREAKOUT']","['symbol', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'BLS', 'CMP', '245', '50', 'SL', '228', 'TARGET', '275']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'GPTINFRA', 'FOR', 'A', 'SUPER', 'DUPER', 'UPMOVE', 'ABOVE', '91', '50', '92']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INVERTED', 'H', 's', 'PATTERN', 'INTRADAY', 'BUY', 'GPTINFRA', 'ABOVE', '92', 'SL', '90', 'TARGET', '103', 'DONT', 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['TERASOFT', ""DIDN'T"", 'GO', 'ABOVE', 'GIVEN', 'LEVELS', 'HENCE', 'CALL', 'STANDS', 'CANCELLED', 'AS', 'OF', 'NOW']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'TOTAL', 'CMP', '90', 'SL', '88', 'TARGET', '95', '100']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BUY', 'SPARC', 'ABOVE', '227', 'SL', '224', 'TARGET', '233', '237']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['AMJLAND', 'SUPER', 'DUPER', 'REVERSAL', 'DELIVERY', 'BUY', 'BUY', 'ABOVE', '26', 'SL', '21', 'TARGET', '38', '43']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"[""DON'T"", 'MISS', 'AMJLAND']","['NANA', 'NANA', 'symbol']"
"['WE', 'MAY', 'SEE', '30', 'INTRADAY', 'IN', 'AMJLAND']","['NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'symbol']"
"['INTRADAY', 'BUY', 'MAANALU', 'ABOVE', '148', 'SL', '146', 'TARGET', '153', '156']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'UPDATE', 'MAANALU', 'GIVEN', 'ABOVE', '148', 'TOUCHED', '152', '50']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'INEOSSTYRO', 'CMP', '893', 'SL', '800', 'TARGET', '1000', '1050', '1100']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['INEOSSTYRO', 'MOVING', 'UP', '893', 'TO', '908', 'TODAY', 'ONLY']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'NANA']"
"['INEOSSTYRO', 'SUPER', 'DUPER', 'FUNDAMENTALS']","['symbol', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'ARCHIDPLY', 'FLAG', 'BREAKOUT', 'ABOVE', '74', '74', '50', ""DONT'"", 'MISS']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'enter', 'enter', 'NANA', 'NANA', 'NANA']"
"['ARCHIDPLY', 'FLAG']","['symbol', 'NANA']"
"['BTST', 'INDIANHUME', 'CMP', '163']","['NANA', 'symbol', 'NANA', 'enter']"
"['INTRADAY', 'BUY', 'XCHANGING', 'ABOVE', '76', '50', 'SL', '75', 'TARGET', '80', '83', '86']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['FLAG', 'PATTERN', 'INTRADAY', 'BUY', 'CEREBRAINT', 'ABOVE', '52', '50', 'SL', '50', 'TARGET', '57', '60']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'sl', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['CEREBRAINT', ""DON'T"", 'MISS']","['symbol', 'NANA', 'NANA']"
"['A', 'MOVE', 'ABOVE', '52', '50', 'CAN', 'GIVE', 'A', 'CONFIRMATION', 'WATCHOUT']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'CONFIRMATIONS', 'ARE', 'VERY', 'IMP', 'HERE', 'THE', 'LEVEL', 'OF', 'CONFIRMATION', 'IS', 'ABOVE', '52', '50']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['OUR', 'BTST', 'GIVEN', 'IN', 'ARCHIDPLY', 'YESTERDAY', 'AROUND', '74', 'ROCKING', 'TODAY', 'AT', '82', '65']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'AN', 'EYE', 'ON', 'TREJHARA', 'ABOVE', '72', '72', '50', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'TREJHARA', 'ABOVE', '72', '50', 'SL', '70', 'TARGET', '80']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['CEREBRAINT', ""DIDN'T"", 'GO', 'ABOVE', '52', '50', 'HENCE', 'CALL', 'STANDS', 'CANCELLED']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'MENONBE', 'CMP', '93', 'SL', '91', 'TARGET', '100', '105']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"[""DON'T"", 'MISS', 'MENONBE', 'CAN', 'GIVE', 'A', 'HUGE', 'UPMOVE']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['MENONBE', 'SUPER', 'DUPER', 'FLAG']","['symbol', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'RAMCOIND', 'ABOVE', '192', 'SL', '190', 'TARGET', '200', 'HUGE', 'MOMENTUM', 'ABOVE', '193', '193', '50']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'enter', 'enter', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'KCP', 'ABOVE', '110', 'CAN', 'GIVE', 'A', 'SUPER', 'DUPER', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'KCP', 'ABOVE', '110', 'SL', '108', 'TARGET', '118', '123']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['KCP', 'Company', 'has', 'delivered', 'good', 'profit', 'growth', 'of', '20', '4', 'CAGR', 'over', 'last', '5', 'years']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['WE', 'MAY', 'SEE', 'A', 'VERY', 'QUICK', 'UPMOVE', 'ABOVE', '110']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['SUPER', 'DUPER', 'DELIVERY', 'BUY', 'GPTINFRA', 'ABOVE', '92', 'SL', '80', 'TARGET', '145']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['94', 'IS', 'DOUBLE', 'TOP', 'ON', 'DAILY', 'CHARTS', 'ABOVE', 'THAT', 'WE', 'MAY', 'SEE', '108', 'INTRADAY']","['enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA']"
"['A', 'MOVE', 'ABOVE', '94', 'CAN', 'BE', 'VERY', 'QUICK', 'WATCHOUT']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BINDAAAST', 'BTST', 'GEECEE', 'CMP', '144', '55', '145', 'FLAG', 'PATTERN', 'SAME', 'AS', 'ARCHIDPLY', 'WATCHOUT']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA']"
"['INTRADAY', 'FLAG', 'BUY', 'MURUDCERA', 'CMP', '27', '05', 'SL', '25', '50', 'TARGET', '30', '80']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['MURUDCERA', 'CAN', 'TOUCH', '43', 'IN', 'SHORT', 'TERM']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
['MURUDCERA'],['symbol']
"['INTRADAY', 'BUY', 'VTL', 'ABOVE', '330', 'SL', '326', 'TARGET', '335', '340']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
